team1_name,team2_name,over_bowled,Run_Scored,Wickets_fallen,Inning_Runs
India,New Zealand,50,252,10,252
Australia,India,5,24,1,288
Australia,India,10,41,2,288
Australia,India,15,66,2,288
Australia,India,20,91,2,288
Australia,India,25,116,2,288
Australia,India,30,138,3,288
Australia,India,35,171,3,288
Australia,India,40,195,4,288
Australia,India,45,229,4,288
Australia,India,50,288,5,288
New Zealand,Sri Lanka,5,36,2,364
New Zealand,Sri Lanka,10,55,2,364
New Zealand,Sri Lanka,15,76,2,364
New Zealand,Sri Lanka,20,107,2,364
New Zealand,Sri Lanka,25,139,2,364
New Zealand,Sri Lanka,30,161,3,364
New Zealand,Sri Lanka,35,200,3,364
New Zealand,Sri Lanka,40,234,3,364
New Zealand,Sri Lanka,45,295,3,364
New Zealand,Sri Lanka,50,364,4,364
Pakistan,South Africa,5,19,1,203
Pakistan,South Africa,10,39,2,203
Pakistan,South Africa,15,60,4,203
Pakistan,South Africa,20,79,4,203
Pakistan,South Africa,25,92,5,203
Pakistan,South Africa,30,106,6,203
Pakistan,South Africa,35,129,8,203
Pakistan,South Africa,40,165,8,203
Pakistan,South Africa,45,202,8,203
Pakistan,South Africa,50,203,10,203
Bangladesh,New Zealand,5,19,2,232
Bangladesh,New Zealand,10,50,4,232
Bangladesh,New Zealand,15,59,4,232
Bangladesh,New Zealand,20,81,5,232
Bangladesh,New Zealand,25,114,6,232
Bangladesh,New Zealand,30,135,7,232
Bangladesh,New Zealand,35,161,7,232
Bangladesh,New Zealand,40,181,7,232
Bangladesh,New Zealand,45,215,8,232
Bangladesh,New Zealand,50,232,10,232
Bangladesh,New Zealand,5,12,1,226
Bangladesh,New Zealand,10,32,2,226
Bangladesh,New Zealand,15,69,3,226
Bangladesh,New Zealand,20,92,4,226
Bangladesh,New Zealand,25,115,5,226
Bangladesh,New Zealand,30,136,5,226
Bangladesh,New Zealand,35,175,6,226
Bangladesh,New Zealand,40,190,6,226
Bangladesh,New Zealand,45,208,8,226
Bangladesh,New Zealand,50,226,10,226
New Zealand,India,5,22,1,243
New Zealand,India,10,42,2,243
New Zealand,India,15,58,2,243
New Zealand,India,20,70,3,243
New Zealand,India,25,95,3,243
New Zealand,India,30,127,3,243
New Zealand,India,35,160,3,243
New Zealand,India,40,191,5,243
New Zealand,India,45,222,6,243
New Zealand,India,50,243,10,243
South Africa,Pakistan,5,18,1,164
South Africa,Pakistan,10,32,2,164
South Africa,Pakistan,15,71,2,164
South Africa,Pakistan,20,96,2,164
South Africa,Pakistan,25,107,2,164
South Africa,Pakistan,30,130,3,164
South Africa,Pakistan,35,154,5,164
South Africa,Pakistan,40,161,9,164
South Africa,Pakistan,45,164,10,164
New Zealand,Sri Lanka,5,34,1,319
New Zealand,Sri Lanka,10,50,2,319
New Zealand,Sri Lanka,15,81,2,319
New Zealand,Sri Lanka,20,111,2,319
New Zealand,Sri Lanka,25,146,2,319
New Zealand,Sri Lanka,30,166,3,319
New Zealand,Sri Lanka,35,190,3,319
New Zealand,Sri Lanka,40,222,4,319
New Zealand,Sri Lanka,45,265,5,319
New Zealand,Sri Lanka,50,319,7,319
New Zealand,Sri Lanka,5,31,1,371
New Zealand,Sri Lanka,10,58,1,371
New Zealand,Sri Lanka,15,82,1,371
New Zealand,Sri Lanka,20,117,1,371
New Zealand,Sri Lanka,25,144,1,371
New Zealand,Sri Lanka,30,182,1,371
New Zealand,Sri Lanka,35,203,2,371
New Zealand,Sri Lanka,40,245,2,371
New Zealand,Sri Lanka,45,298,4,371
New Zealand,Sri Lanka,50,371,7,371
New Zealand,Bangladesh,5,21,1,330
New Zealand,Bangladesh,10,52,1,330
New Zealand,Bangladesh,15,73,2,330
New Zealand,Bangladesh,20,93,2,330
New Zealand,Bangladesh,25,120,2,330
New Zealand,Bangladesh,30,155,3,330
New Zealand,Bangladesh,35,184,3,330
New Zealand,Bangladesh,40,224,4,330
New Zealand,Bangladesh,45,271,5,330
New Zealand,Bangladesh,50,330,6,330
Australia,India,5,14,0,298
Australia,India,10,38,2,298
Australia,India,15,61,2,298
Australia,India,20,88,3,298
Australia,India,25,120,3,298
Australia,India,30,141,4,298
Australia,India,35,172,4,298
Australia,India,40,205,5,298
Australia,India,45,260,5,298
Australia,India,50,298,9,298
India,New Zealand,5,20,0,92
India,New Zealand,10,32,2,92
India,New Zealand,15,39,6,92
India,New Zealand,20,55,8,92
India,New Zealand,25,71,8,92
India,New Zealand,30,87,9,92
India,New Zealand,35,92,10,92
India,New Zealand,5,27,0,324
India,New Zealand,10,56,0,324
India,New Zealand,15,88,0,324
India,New Zealand,20,111,0,324
India,New Zealand,25,154,0,324
India,New Zealand,30,173,2,324
India,New Zealand,35,207,2,324
India,New Zealand,40,238,3,324
India,New Zealand,45,267,3,324
India,New Zealand,50,324,4,324
Australia,India,5,11,1,230
Australia,India,10,30,2,230
Australia,India,15,45,2,230
Australia,India,20,80,2,230
Australia,India,25,105,4,230
Australia,India,30,124,5,230
Australia,India,35,162,6,230
Australia,India,40,190,6,230
Australia,India,45,216,7,230
Australia,India,50,230,10,230
West Indies,England,5,17,0,289
West Indies,England,10,49,0,289
West Indies,England,15,81,1,289
West Indies,England,20,98,1,289
West Indies,England,25,121,2,289
West Indies,England,30,144,3,289
West Indies,England,35,180,3,289
West Indies,England,40,208,5,289
West Indies,England,45,240,6,289
West Indies,England,50,289,6,289
United Arab Emirates,Nepal,5,2,1,254
United Arab Emirates,Nepal,10,14,2,254
United Arab Emirates,Nepal,15,30,2,254
United Arab Emirates,Nepal,20,47,3,254
United Arab Emirates,Nepal,25,63,4,254
United Arab Emirates,Nepal,30,83,4,254
United Arab Emirates,Nepal,35,110,4,254
United Arab Emirates,Nepal,40,140,4,254
United Arab Emirates,Nepal,45,175,5,254
United Arab Emirates,Nepal,50,254,6,254
West Indies,England,5,26,0,360
West Indies,England,10,49,1,360
West Indies,England,15,74,1,360
West Indies,England,20,103,1,360
West Indies,England,25,132,1,360
West Indies,England,30,174,2,360
West Indies,England,35,229,3,360
West Indies,England,40,260,4,360
West Indies,England,45,313,5,360
West Indies,England,50,360,8,360
Ireland,Afghanistan,5,12,1,161
Ireland,Afghanistan,10,15,3,161
Ireland,Afghanistan,15,33,3,161
Ireland,Afghanistan,20,43,4,161
Ireland,Afghanistan,25,55,5,161
Ireland,Afghanistan,30,69,5,161
Ireland,Afghanistan,35,85,6,161
Ireland,Afghanistan,40,102,6,161
Ireland,Afghanistan,45,139,6,161
Ireland,Afghanistan,50,161,10,161
Australia,India,5,13,1,236
Australia,India,10,38,1,236
Australia,India,15,71,1,236
Australia,India,20,87,1,236
Australia,India,25,101,3,236
Australia,India,30,133,4,236
Australia,India,35,155,4,236
Australia,India,40,173,6,236
Australia,India,45,196,6,236
Australia,India,50,236,7,236
Australia,New Zealand,5,16,1,324
Australia,New Zealand,10,47,2,324
Australia,New Zealand,15,69,2,324
Australia,New Zealand,20,92,3,324
Australia,New Zealand,25,122,4,324
Australia,New Zealand,30,156,4,324
Australia,New Zealand,35,181,4,324
Australia,New Zealand,40,211,4,324
Australia,New Zealand,45,275,5,324
Australia,New Zealand,50,324,8,324
Australia,New Zealand,5,18,0,378
Australia,New Zealand,10,54,0,378
Australia,New Zealand,15,80,1,378
Australia,New Zealand,20,98,1,378
Australia,New Zealand,25,126,1,378
Australia,New Zealand,30,162,1,378
Australia,New Zealand,35,202,1,378
Australia,New Zealand,40,252,3,378
Australia,New Zealand,45,309,3,378
Australia,New Zealand,50,378,5,378
Australia,Pakistan,5,29,0,220
Australia,Pakistan,10,49,3,220
Australia,Pakistan,15,73,3,220
Australia,Pakistan,20,99,4,220
Australia,Pakistan,25,123,4,220
Australia,Pakistan,30,139,5,220
Australia,Pakistan,35,161,5,220
Australia,Pakistan,40,176,5,220
Australia,Pakistan,45,205,7,220
Australia,Pakistan,50,220,10,220
Pakistan,Australia,5,43,1,263
Pakistan,Australia,10,50,1,263
Pakistan,Australia,15,72,1,263
Pakistan,Australia,20,99,3,263
Pakistan,Australia,25,127,3,263
Pakistan,Australia,30,160,3,263
Pakistan,Australia,35,184,4,263
Pakistan,Australia,40,213,4,263
Pakistan,Australia,45,242,5,263
Pakistan,Australia,50,263,7,263
Australia,Pakistan,5,37,0,353
Australia,Pakistan,10,63,0,353
Australia,Pakistan,15,86,0,353
Australia,Pakistan,20,105,1,353
Australia,Pakistan,25,142,1,353
Australia,Pakistan,30,175,1,353
Australia,Pakistan,35,208,1,353
Australia,Pakistan,40,235,3,353
Australia,Pakistan,45,290,3,353
Australia,Pakistan,50,353,6,353
Australia,Pakistan,5,28,0,369
Australia,Pakistan,10,67,0,369
Australia,Pakistan,15,89,0,369
Australia,Pakistan,20,118,0,369
Australia,Pakistan,25,149,0,369
Australia,Pakistan,30,195,0,369
Australia,Pakistan,35,239,0,369
Australia,Pakistan,40,269,0,369
Australia,Pakistan,45,325,3,369
Australia,Pakistan,50,369,7,369
Australia,Pakistan,5,13,2,268
Australia,Pakistan,10,61,3,268
Australia,Pakistan,15,72,4,268
Australia,Pakistan,20,94,5,268
Australia,Pakistan,25,124,5,268
Australia,Pakistan,30,153,5,268
Australia,Pakistan,35,173,7,268
Australia,Pakistan,40,193,7,268
Australia,Pakistan,45,233,8,268
Australia,Pakistan,50,268,9,268
South Africa,New Zealand,5,22,1,279
South Africa,New Zealand,10,51,1,279
South Africa,New Zealand,15,74,2,279
South Africa,New Zealand,20,93,2,279
South Africa,New Zealand,25,122,2,279
South Africa,New Zealand,30,135,3,279
South Africa,New Zealand,35,149,5,279
South Africa,New Zealand,40,173,6,279
South Africa,New Zealand,45,207,6,279
South Africa,New Zealand,50,279,8,279
Hong Kong,Papua New Guinea,5,26,0,269
Hong Kong,Papua New Guinea,10,41,2,269
Hong Kong,Papua New Guinea,15,61,2,269
Hong Kong,Papua New Guinea,20,86,2,269
Hong Kong,Papua New Guinea,25,108,4,269
Hong Kong,Papua New Guinea,30,127,6,269
Hong Kong,Papua New Guinea,35,169,6,269
Hong Kong,Papua New Guinea,40,188,7,269
Hong Kong,Papua New Guinea,45,225,7,269
Hong Kong,Papua New Guinea,50,269,10,269
New Zealand,Australia,5,18,1,281
New Zealand,Australia,10,59,1,281
New Zealand,Australia,15,76,2,281
New Zealand,Australia,20,106,2,281
New Zealand,Australia,25,133,2,281
New Zealand,Australia,30,162,2,281
New Zealand,Australia,35,193,3,281
New Zealand,Australia,40,208,5,281
New Zealand,Australia,45,229,6,281
New Zealand,Australia,50,281,9,281
Australia,New Zealand,5,14,2,264
Australia,New Zealand,10,31,2,264
Australia,New Zealand,15,59,2,264
Australia,New Zealand,20,76,4,264
Australia,New Zealand,25,94,4,264
Australia,New Zealand,30,122,4,264
Australia,New Zealand,35,155,4,264
Australia,New Zealand,40,181,5,264
Australia,New Zealand,45,226,5,264
Australia,New Zealand,50,264,8,264
New Zealand,South Africa,5,21,1,207
New Zealand,South Africa,10,54,1,207
New Zealand,South Africa,15,79,3,207
New Zealand,South Africa,20,99,4,207
New Zealand,South Africa,25,128,5,207
New Zealand,South Africa,30,155,6,207
New Zealand,South Africa,35,207,7,207
New Zealand,South Africa,40,207,7,207
